Rk,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
135,Tobias Myers,26,MIL,NL,0,0,,13.50,1,0,0,0,0,0,0.2,2,1,1,0,2,0,0,0,0,0,6,12.14,6.000,27.0,0.0,27.0,0.0,0.00,,myersto01
136,Taijuan Walker,32,PHI,NL,0,0,,13.50,1,0,0,0,0,0,0.2,2,1,1,0,1,0,1,0,0,0,5,4.64,4.500,27.0,0.0,13.5,13.5,1.00,,walketa01
137,Justin Bruihl*,28,TOR,AL,0,0,,54.00,1,0,0,0,0,0,0.1,3,2,2,1,0,0,0,0,0,0,4,42.14,9.000,81.0,27.0,0.0,0.0,,,bruihju01
138,Zack Kelly,30,BOS,AL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,-2.87,0.000,0.0,0.0,0.0,27.0,,,kellyza01
139,Nick Martinez,34,CIN,NL,0,0,,81.00,1,0,0,0,0,0,0.1,4,4,3,0,1,1,0,0,0,0,7,12.14,15.000,108.0,0.0,27.0,0.0,0.00,,martini01
140,David Robertson,40,PHI,NL,0,1,.000,54.00,1,0,0,0,0,0,0.1,1,2,2,0,0,0,0,1,0,0,3,12.14,3.000,27.0,0.0,0.0,0.0,,,roberda08
141,Payton Tolle*,22,BOS,AL,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,3.14,0.000,0.0,0.0,0.0,0.0,,,tollepa01
142,Luke Weaver,31,NYY,AL,0,1,.000,135.00,3,0,1,0,0,0,0.1,4,5,5,0,2,0,0,0,0,0,7,12.14,18.000,108.0,0.0,54.0,0.0,0.00,,weavelu01
143,Rafael Montero,34,DET,AL,0,0,,,1,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,0,3,,,,,,,0.00,,montera01
,League Average,,,,,,.500,3.64,,,,,,,,,,,,,,,,,,,4.10,1.239,7.7,1.2,3.4,9.1,2.66,,-9999
